OCC_CODE,A_PCT10_2019,A_PCT10_2022,A_PCT10_2024,A_PCT25_2019,A_PCT25_2022,A_PCT25_2024,A_PCT75_2019,A_PCT75_2022,A_PCT75_2024,A_PCT90_2019,A_PCT90_2022,A_PCT90_2024,TOT_EMP_2019,TOT_EMP_2022,TOT_EMP_2024,real_median_wage_2019,real_median_wage_2022,real_median_wage_2024,OCC_TITLE,emp_change_pct_19_24,emp_change_pct_19_22,emp_change_pct_22_24,wage_change_pct_19_24,wage_change_pct_19_22,wage_change_pct_22_24
49-9041,34410.0,38900.0,45090.0,42660.0,48180.0,52710.0,65190.0,71760.0,78070.0,79660.0,82810.0,92730.0,387630.0,386120.0,421940.0,62325.17,64676.23,63760.0,Industrial Machinery Mechanics,8.851224105461393,-0.3895467327090266,9.27690873303636,2.3021678079658696,3.77224803398049,-1.4166410132439629
49-9043,30070.0,36100.0,40080.0,37290.0,43580.0,48600.0,59410.0,64700.0,72260.0,72460.0,78690.0,83560.0,72890.0,62770.0,56540.0,55265.76,57628.11,60500.0,"Maintenance Workers, Machinery",-22.43106050212649,-13.883934696117436,-9.925123466624184,9.471035954268968,4.274527302257308,4.983488092876896
49-9044,35030.0,38940.0,45100.0,43450.0,49010.0,55420.0,69190.0,74040.0,80580.0,81080.0,81300.0,93740.0,47320.0,40930.0,40660.0,64616.28,65865.33,65170.0,Millwrights,-14.074387151310228,-13.503803888419272,-0.6596628389934034,0.8569357443665918,1.9330267852002667,-1.0556843790200423
49-9045,35110.0,30780.0,37050.0,43300.0,37770.0,48380.0,63510.0,63940.0,73940.0,78480.0,65840.0,81440.0,820.0,580.0,1100.0,62790.37,54644.55,58540.0,"Refractory Materials Repairers, Except Brickmasons",34.14634146341464,-29.268292682926827,89.65517241379311,-6.769143102676417,-12.973040292643612,7.128707254428858
49-9051,38810.0,47070.0,50020.0,53550.0,62190.0,65740.0,90870.0,102070.0,107940.0,103500.0,114590.0,126610.0,111660.0,119510.0,123680.0,84340.76000000001,89009.54,92560.0,Electrical Power-Line Installers and Repairers,10.7648217804048,7.030270463908293,3.489247761693582,9.74527618674528,5.535615282575096,3.9888533296543343
49-9052,32590.0,38020.0,42940.0,39270.0,46200.0,50620.0,79340.0,82950.0,95520.0,94880.0,97220.0,104840.0,120900.0,107670.0,98360.0,66000.25,65486.98,70500.0,Telecommunications Line Installers and Repairers,-18.643507030603804,-10.942928039702233,-8.646791121017925,6.8177772053893735,-0.7776788724285196,7.654987296711506
49-9061,23590.0,30010.0,36020.0,29830.0,35700.0,42590.0,49560.0,50720.0,62400.0,60460.0,71750.0,76550.0,3620.0,2120.0,2010.0,45217.44,47628.86,49300.0,Camera and Photographic Equipment Repairers,-44.47513812154696,-41.43646408839779,-5.188679245283019,9.028728738292124,5.3329423337544055,3.508671003253069
49-9062,29630.0,35530.0,39060.0,36630.0,43480.0,48100.0,65430.0,76340.0,79440.0,82500.0,94310.0,99290.0,46370.0,58830.0,60830.0,57312.64,62546.66,62630.0,Medical Equipment Repairers,31.18395514341169,26.870821651930125,3.399626041135475,9.277813759757011,9.132400810711207,0.1332445249674463
49-9063,23590.0,27250.0,30130.0,28750.0,30680.0,35820.0,48670.0,49230.0,56960.0,60140.0,63110.0,73430.0,8020.0,6330.0,5730.0,42623.95,41240.15,45320.0,Musical Instrument Repairers and Tuners,-28.553615960099748,-21.07231920199501,-9.47867298578199,6.325199799643147,-3.246531586115324,9.892907761004745
49-9064,22360.0,28080.0,39920.0,30380.0,32420.0,46530.0,56210.0,59620.0,77340.0,68670.0,75870.0,92570.0,2780.0,1880.0,1300.0,49450.76,52287.97,60690.0,Watch and Clock Repairers,-53.23741007194245,-32.37410071942446,-30.851063829787236,22.72814411750193,5.73744468234664,16.06876304434844
49-9069,36340.0,39960.0,44530.0,46960.0,49900.0,52090.0,71170.0,76570.0,82030.0,85160.0,90250.0,100730.0,10570.0,10810.0,9680.0,68291.36,66686.89,67080.0,"Precision Instrument and Equipment Repairers, All Other",-8.420056764427624,2.270577105014191,-10.453283996299724,-1.7738115041199949,-2.3494480121643515,0.5894861793674898
49-9071,24600.0,29220.0,33860.0,30590.0,35800.0,39050.0,51030.0,57390.0,61710.0,63140.0,68930.0,76110.0,1418990.0,1485990.0,1531700.0,45450.04,48623.38,48620.0,"Maintenance and Repair Workers, General",7.942973523421588,4.721668228810633,3.076063768935188,6.974603322681343,6.98204005981072,-0.0069513884061481
49-9081,39820.0,45150.0,49110.0,44810.0,48630.0,58910.0,65200.0,63900.0,75640.0,80150.0,80170.0,88090.0,5960.0,9830.0,11220.0,61534.33,61962.92,62580.0,Wind Turbine Service Technicians,88.25503355704699,64.93288590604027,14.140386571719226,1.6993278386227626,0.6965055116387819,0.995885926615469
49-9091,21670.0,26630.0,31420.0,27270.0,31790.0,38580.0,45500.0,49870.0,56290.0,57310.0,59930.0,64720.0,31370.0,35790.0,28260.0,41193.46,42904.89,47350.0,"Coin, Vending, and Amusement Machine Servicers and Repairers",-9.91393050685368,14.089894803952822,-21.039396479463537,14.945430658167586,4.154615805518644,10.360380833047236
49-9092,32470.0,38390.0,39130.0,40490.0,49370.0,49370.0,69020.0,107150.0,93840.0,119830.0,171470.0,152580.0,3420.0,3860.0,3430.0,58126.740000000005,73832.3,61130.0,Commercial Divers,0.2923976608187134,12.865497076023392,-11.139896373056994,5.166744255741841,27.01950943748092,-17.204258840642918
49-9094,25240.0,30710.0,34750.0,32160.0,36820.0,40650.0,55630.0,60110.0,64330.0,67540.0,72830.0,79340.0,17010.0,15240.0,15550.0,48776.22,51239.4,50490.0,Locksmiths and Safe Repairers,-8.583186360964138,-10.405643738977073,2.0341207349081363,3.513556401049525,5.049960821072236,-1.4625463998407504
49-9095,22610.0,27350.0,30280.0,27020.0,30920.0,35290.0,40010.0,42820.0,48410.0,48120.0,52800.0,57190.0,2810.0,3630.0,2610.0,39414.07,39802.42,41080.0,Manufactured Building and Mobile Home Installers,-7.11743772241993,29.181494661921707,-28.09917355371901,4.226739334455945,0.9853080384745816,3.209804830962544
49-9096,32110.0,35140.0,38930.0,38210.0,41500.0,47940.0,62030.0,70910.0,79340.0,77240.0,85250.0,100480.0,23000.0,19260.0,24190.0,59150.18,59109.08,62060.0,Riggers,5.173913043478261,-16.26086956521739,25.59709241952233,4.919376407645759,-0.0694841503441,4.992329435680619
49-9097,51580.0,50020.0,57410.0,65500.0,68370.0,75680.0,81640.0,86770.0,95620.0,94440.0,92900.0,104860.0,6860.0,6880.0,8210.0,85934.07,87885.3,83600.0,Signal and Track Switch Repairers,19.67930029154519,0.2915451895043732,19.33139534883721,-2.716117134915182,2.270612808167931,-4.876014532578261
49-9098,20790.0,25880.0,28770.0,25020.0,29850.0,33760.0,38020.0,41180.0,46600.0,48200.0,49970.0,54650.0,99460.0,93650.0,97540.0,35506.39,37943.1,38860.0,"Helpers--Installation, Maintenance, and Repair Workers",-1.9304242911723304,-5.841544339432938,4.15376401494928,9.445088616443408,6.862736538408999,2.416513147317961
49-9099,25440.0,30270.0,35270.0,31380.0,36070.0,40700.0,53670.0,56570.0,61090.0,65800.0,70350.0,77150.0,161290.0,172980.0,183690.0,46322.29,48104.5,48640.0,"Installation, Maintenance, and Repair Workers, All Other",13.888027776055551,7.247814495628992,6.191467221644121,5.003444346123646,3.8474134158738673,1.1132014676381627
51-1011,36740.0,40180.0,45790.0,47230.0,49510.0,56330.0,78830.0,80580.0,86770.0,100200.0,102070.0,106960.0,631100.0,659930.0,685140.0,71303.53,68654.31,71190.0,First-Line Supervisors of Production and Operating Workers,8.562826810331167,4.568214229123752,3.820102132044308,-0.1592207286231114,-3.7154121261598143,3.693417062963712
51-2011,32370.0,37650.0,46040.0,40150.0,46870.0,53180.0,72240.0,75380.0,75240.0,84870.0,85370.0,94950.0,42940.0,32140.0,32890.0,63046.23,63162.83,61680.0,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",-23.404750815090825,-25.151374010246855,2.333540759178593,-2.1670288612023323,0.1849436516663903,-2.347630718889566
51-2021,24810.0,31620.0,35180.0,29200.0,36700.0,39380.0,46020.0,50750.0,57800.0,57240.0,59660.0,62790.0,12690.0,10860.0,12170.0,42472.76,46655.96,47260.0,"Coil Winders, Tapers, and Finishers",-4.097714736012608,-14.420803782505912,12.062615101289136,11.271318369703303,9.849136246384736,1.294668462507257
51-2028,24030.0,29650.0,34110.0,28200.0,34230.0,37450.0,43320.0,47020.0,49830.0,53450.0,58620.0,61080.0,285190.0,275510.0,261140.0,40484.03,41704.98,44040.0,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",-8.432974508222589,-3.394228409130754,-5.215781641319734,8.78363641169123,3.015880583034834,5.598899699748098
51-2031,30550.0,34700.0,37950.0,35690.0,39960.0,42790.0,57570.0,64230.0,70050.0,64450.0,68360.0,74300.0,45980.0,50120.0,38420.0,53102.58,54968.85,52540.0,Engine and Other Machine Assemblers,-16.44193127446716,9.00391474554154,-23.34397446129289,-1.0594212183287548,3.5144620091905074,-4.41859343973905
51-2041,27530.0,33870.0,37370.0,33290.0,39000.0,44290.0,50130.0,56270.0,59810.0,61500.0,64970.0,70510.0,76890.0,58870.0,53380.0,46973.57,51023.2,49900.0,Structural Metal Fabricators and Fitters,-30.57614774352972,-23.436077513330734,-9.3256327501274,6.229950161335407,8.621082025487944,-2.201351542043614
51-2051,24420.0,29490.0,35950.0,29050.0,34950.0,39230.0,42140.0,46650.0,51530.0,50710.0,52760.0,61370.0,20010.0,21910.0,18520.0,41263.24,41196.91,45760.0,Fiberglass Laminators and Fabricators,-7.446276861569215,9.495252373813091,-15.472387037882246,10.897738519806012,-0.1607484046332807,11.076291886940076
51-2061,26310.0,31210.0,26240.0,28870.0,35550.0,27850.0,46010.0,51510.0,58440.0,56770.0,71020.0,65580.0,1260.0,370.0,230.0,40798.04,45715.49,40790.0,Timing Device Assemblers and Adjusters,-81.74603174603175,-70.63492063492063,-37.83783783783784,-0.0197068290535547,12.05315255340697,-10.774225541495888
51-2090,22420.0,28620.0,31650.0,26350.0,31750.0,36660.0,40320.0,45780.0,49410.0,51430.0,58450.0,62030.0,1371920.0,1454130.0,1457800.0,37623.05,40299.68,42210.0,Miscellaneous Assemblers and Fabricators,6.2598402239197615,5.992331914397341,0.2523845873477612,12.191861106422785,7.114335493799671,4.74028577894415
51-3011,20310.0,24060.0,27560.0,23480.0,28510.0,31470.0,34120.0,37460.0,42570.0,41640.0,45650.0,48260.0,184990.0,205300.0,231890.0,32215.1,35435.18,36650.0,Bakers,25.352721768744257,10.978971836315475,12.951777886020457,13.766525635493906,9.99556108781285,3.428287933065388
51-3021,21780.0,26030.0,28850.0,25680.0,30210.0,34460.0,40660.0,45150.0,47200.0,49630.0,51180.0,57130.0,136770.0,129400.0,140040.0,37797.5,39921.33,38960.0,Butchers and Meat Cutters,2.390875191928054,-5.388608612999927,8.222565687789798,3.075600238110986,5.618969508565385,-2.408061054078112
51-3022,20910.0,26950.0,29200.0,24020.0,29990.0,34050.0,32910.0,39100.0,43450.0,38420.0,44560.0,48680.0,153990.0,133460.0,141090.0,32680.3,37910.67,37700.0,"Meat, Poultry, and Fish Cutters and Trimmers",-8.377167348529126,-13.3320345476979,5.717068784654578,15.360018114888788,16.004657239988614,-0.5557010730752009
51-3023,21470.0,27460.0,31470.0,25100.0,30690.0,35940.0,34090.0,38440.0,45930.0,38690.0,43700.0,49460.0,73390.0,78660.0,67500.0,33994.49,38094.44,39790.0,Slaughterers and Meat Packers,-8.025616569014852,7.180814824908026,-14.187643020594964,17.048380487543724,12.060631002259475,4.450938247156292
51-3091,21310.0,27040.0,32390.0,25490.0,31400.0,36610.0,39990.0,46560.0,48680.0,50760.0,55110.0,60070.0,20830.0,20010.0,19500.0,36739.17,40850.99,42730.0,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",-6.385021603456553,-3.9366298607777246,-2.548725637181409,16.306383622711135,11.19192404183328,4.599668208775362
51-3092,21720.0,27290.0,30850.0,25340.0,30860.0,35340.0,39380.0,46340.0,49010.0,48790.0,52580.0,57800.0,159390.0,166520.0,171660.0,35808.770000000004,39542.98,40790.0,Food Batchmakers,7.6980990024468285,4.473304473304474,3.086716310353111,13.910642560467714,10.428199572339375,3.1535812424860343
51-3093,22200.0,27040.0,30540.0,25910.0,30080.0,35310.0,37750.0,43830.0,47420.0,45050.0,50240.0,54170.0,30030.0,26740.0,27660.0,36180.93,39672.7,40550.0,Food Cooking Machine Operators and Tenders,-7.892107892107893,-10.955710955710956,3.4405385190725504,12.075615524531845,9.650857509743384,2.2113443249388194
51-3099,21410.0,26740.0,30290.0,23820.0,30610.0,35360.0,32230.0,38520.0,43020.0,38390.0,44910.0,47470.0,42890.0,47790.0,57920.0,32040.65,37521.51,38420.0,"Food Processing Workers, All Other",35.04313359757519,11.424574492888786,21.19690311780707,19.910176603783,17.105957588251176,2.3945997908932712
51-4021,25010.0,30200.0,35390.0,29460.0,35170.0,39370.0,45350.0,48170.0,54360.0,53770.0,57690.0,62470.0,76940.0,63490.0,65700.0,42240.16,43207.57,46980.0,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",-14.608786067065246,-17.48115414608786,3.480863128051661,11.221169616781744,2.290261211131767,8.730946915089186
51-4022,26830.0,32410.0,35150.0,32460.0,37830.0,41350.0,49320.0,54940.0,59270.0,58840.0,62900.0,69540.0,16320.0,10650.0,8760.0,46136.21,50309.74,49240.0,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",-46.32352941176471,-34.74264705882353,-17.74647887323944,6.727449003721809,9.046105000822562,-2.126307947526658
51-4023,26660.0,32910.0,37090.0,31990.0,38160.0,41600.0,50460.0,55780.0,57730.0,60650.0,66220.0,67500.0,32470.0,27900.0,22350.0,47089.87,50061.11,48630.0,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",-31.167231290421928,-14.074530335694488,-19.892473118279568,3.270618500327134,6.309722239623931,-2.858726065003354
51-4031,24920.0,30280.0,35000.0,29030.0,35200.0,38400.0,44150.0,47520.0,52150.0,53520.0,59090.0,62650.0,195040.0,182460.0,174430.0,41414.43,42526.54,45590.0,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",-10.567063166529945,-6.449958982772765,-4.400964594979722,10.082403645299475,2.685320068391622,7.20364271346787
51-4032,26240.0,30720.0,35360.0,31290.0,36820.0,41100.0,50420.0,51170.0,56820.0,63660.0,62400.0,65200.0,10870.0,6470.0,5310.0,45252.33,45888.45,46630.0,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-51.14995400183992,-40.47838086476541,-17.928902627511594,3.044417823347435,1.4057176724380718,1.6159839785392685
51-4033,25180.0,30390.0,34980.0,29360.0,35000.0,38420.0,44810.0,47490.0,51380.0,53660.0,58430.0,61550.0,76810.0,73800.0,70110.0,41984.3,42061.71,45190.0,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-8.722822549147246,-3.918760578049733,-5.0,7.635473260242512,0.1843784462287002,7.437381884854421
51-4034,26980.0,32580.0,36200.0,32480.0,37780.0,41180.0,49630.0,55130.0,58100.0,60420.0,64450.0,65450.0,28070.0,19410.0,18970.0,46636.3,50828.62,48620.0,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-32.418952618453865,-30.851442821517637,-2.266872746007213,4.253553562353782,8.989392383186471,-4.345229124851305
51-4035,27320.0,33240.0,36810.0,33870.0,37650.0,41650.0,54090.0,59000.0,61290.0,63960.0,67620.0,75000.0,18730.0,15480.0,13810.0,50253.23,50666.47,48310.0,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",-26.26801922050187,-17.351841964762414,-10.78811369509044,-3.8668758207183953,0.8223153019218823,-4.650945684591804
51-4041,27940.0,33720.0,38100.0,34820.0,39090.0,46250.0,55910.0,60870.0,64910.0,66610.0,71820.0,78760.0,383470.0,316860.0,298790.0,51660.46,52439.31,56150.0,Machinists,-22.082561869246614,-17.370328839283385,-5.702834059205959,8.69047623656468,1.5076327233632814,7.076160994490587
51-4051,27900.0,36460.0,38760.0,33870.0,41700.0,46550.0,51770.0,63280.0,65070.0,61400.0,78090.0,80280.0,17150.0,19320.0,20330.0,49136.75,54352.68,55770.0,Metal-Refining Furnace Operators and Tenders,18.54227405247813,12.653061224489797,5.227743271221532,13.49957007738607,10.615130223305368,2.6076359068218893
51-4052,27270.0,33230.0,37250.0,32260.0,37340.0,41410.0,48480.0,53080.0,59850.0,59020.0,66120.0,68030.0,8010.0,6070.0,5830.0,44915.06,48720.67,48940.0,"Pourers and Casters, Metal",-27.21598002496879,-24.21972534332085,-3.9538714991762767,8.961225922886449,8.472904188483774,0.4501785381851312
51-4061,32060.0,37950.0,38430.0,41890.0,45400.0,48860.0,71890.0,76120.0,79470.0,84400.0,85280.0,95780.0,4300.0,3350.0,3230.0,66314.26,62287.22,62700.0,"Model Makers, Metal and Plastic",-24.88372093023256,-22.093023255813957,-3.582089552238806,-5.450200303826048,-6.072660691682293,0.6627041630690835
51-4062,28930.0,35840.0,39150.0,35710.0,44710.0,47520.0,59150.0,66260.0,66590.0,70440.0,74280.0,79690.0,3010.0,2230.0,1570.0,54556.33,59422.57,54540.0,"Patternmakers, Metal and Plastic",-47.8405315614618,-25.91362126245847,-29.596412556053814,-0.0299323653185647,8.919661568144335,-8.21669274822681
51-4071,24400.0,29620.0,36220.0,28980.0,34970.0,39370.0,44250.0,48360.0,51360.0,52570.0,57870.0,61390.0,17590.0,11330.0,12720.0,41391.17,43369.72,45700.0,Foundry Mold and Coremakers,-27.686185332575324,-35.588402501421264,12.268314210061783,10.410022234210828,4.780125809441973,5.373057515704502
51-4072,22450.0,28830.0,31990.0,26400.0,31650.0,36290.0,40490.0,45620.0,49100.0,50840.0,54900.0,60110.0,172520.0,165820.0,154820.0,37367.19,40051.05,41230.0,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",-10.259680037097148,-3.8836076976582414,-6.633699191894826,10.33743773615302,7.182397177845037,2.943618207262992
51-4081,24520.0,29410.0,34130.0,29200.0,34350.0,38320.0,46150.0,47970.0,56220.0,57080.0,58560.0,72850.0,146950.0,137060.0,129850.0,42251.79,42386.01,46060.0,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-11.636611092208234,-6.73018033344675,-5.26046986721144,9.013132934723,0.3176670148175998,8.667930763004108
51-4111,33820.0,38470.0,44200.0,42460.0,47670.0,51200.0,65110.0,71050.0,77430.0,77940.0,79540.0,87660.0,70770.0,61730.0,55130.0,62708.96,64643.8,63180.0,Tool and Die Makers,-22.099759785219725,-12.77377419810654,-10.691722015227604,0.7511526263551507,3.08542830243078,-2.264408961106859
51-4121,29470.0,35380.0,38130.0,34930.0,39480.0,45580.0,52350.0,58100.0,61610.0,64240.0,68750.0,75850.0,410750.0,408990.0,424040.0,49415.87,51390.74,51000.0,"Welders, Cutters, Solderers, and Brazers",3.2355447352404134,-0.4284844796104687,3.679796572043327,3.205711039793486,3.996428677669735,-0.7603315305442148
51-4122,26890.0,31930.0,35780.0,31540.0,37270.0,39480.0,47510.0,51730.0,55870.0,57410.0,63010.0,66190.0,35110.0,30940.0,36290.0,44554.53,48558.52,47060.0,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3.3608658501851325,-11.876958131586443,17.29153199741435,5.623378812435012,8.986718073336197,-3.0860083874055406
51-4191,26390.0,31250.0,35260.0,31210.0,36020.0,39900.0,47200.0,49160.0,56330.0,56630.0,58970.0,64290.0,19560.0,15600.0,14590.0,44484.75,44212.9,47450.0,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",-25.408997955010225,-20.245398773006134,-6.474358974358975,6.665767482114656,-0.6111083011593829,7.321618803561853
51-4192,30090.0,39320.0,40430.0,38240.0,48990.0,51810.0,59050.0,63020.0,76980.0,65200.0,69180.0,93230.0,8150.0,6890.0,5610.0,58080.22,62979.06,61870.0,"Layout Workers, Metal and Plastic",-31.16564417177914,-15.460122699386504,-18.57764876632801,6.525078589578342,8.434609923998215,-1.760998020611927
51-4193,23600.0,29140.0,31940.0,27450.0,32500.0,36620.0,41400.0,45820.0,48990.0,51290.0,53560.0,58320.0,41810.0,32050.0,31510.0,38960.5,40969.9,41600.0,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",-24.6352547237503,-23.343697679980867,-1.6848673946957875,6.77481038487699,5.157531345850288,1.5379583547921731
51-4194,25000.0,29020.0,33770.0,31400.0,35060.0,39520.0,51130.0,54080.0,60210.0,61870.0,65650.0,74120.0,6440.0,5320.0,5730.0,45740.79,45337.14,48970.0,"Tool Grinders, Filers, and Sharpeners",-11.024844720496894,-17.391304347826086,7.706766917293232,7.059803733166828,-0.8824727338552777,8.012988909313645
51-4199,23790.0,30170.0,33850.0,27800.0,34320.0,36890.0,45420.0,47040.0,49930.0,57660.0,59020.0,62800.0,24340.0,21030.0,20270.0,40507.29,41445.54,42750.0,"Metal Workers and Plastic Workers, All Other",-16.721446179129007,-13.599013968775678,-3.613884926295768,5.536558974940064,2.3162497417131584,3.1474074170586244
51-5111,25500.0,29580.0,34270.0,31850.0,35410.0,39000.0,51100.0,50630.0,57530.0,62590.0,62270.0,65530.0,30270.0,25250.0,23070.0,47113.130000000005,47088.36,47300.0,Prepress Technicians and Workers,-23.785926660059463,-16.584076643541458,-8.633663366336632,0.3966410213033932,-0.0525755771268095,0.4494529008867572
51-5112,23830.0,28760.0,31450.0,28840.0,33770.0,36970.0,47400.0,48830.0,54340.0,58740.0,59980.0,63060.0,173430.0,150010.0,145110.0,42926.33,42537.35,45160.0,Printing Press Operators,-16.32935478290953,-13.504007380499337,-3.2664489034064395,5.20349631566453,-0.9061571301343562,6.1655227699892015
51-5113,22460.0,27220.0,31110.0,26640.0,30800.0,36070.0,41970.0,45770.0,48240.0,51130.0,51660.0,57980.0,45600.0,39030.0,36470.0,38425.52,39964.57,39820.0,Print Binding and Finishing Workers,-20.021929824561404,-14.407894736842106,-6.559057135536767,3.62904652949393,4.005280865424841,-0.3617454160022232
51-6011,18500.0,22060.0,26270.0,20920.0,24910.0,29530.0,28540.0,33240.0,36760.0,33970.0,37010.0,42370.0,209330.0,175730.0,195360.0,28167.86,31413.86,33800.0,Laundry and Dry-Cleaning Workers,-6.673673147661587,-16.05121100654469,11.17054572355318,19.99491619171637,11.523772128944122,7.595819170264334
51-6021,18410.0,22520.0,24960.0,21050.0,27040.0,29060.0,27980.0,34280.0,36830.0,31440.0,37760.0,41410.0,38070.0,28570.0,26830.0,28132.97,32094.89,33880.0,"Pressers, Textile, Garment, and Related Materials",-29.52456002101392,-24.95403204623063,-6.090304515225761,20.428095576115847,14.082835903923396,5.561975753772643
51-6031,19530.0,22880.0,26860.0,23060.0,28320.0,31200.0,31750.0,37020.0,40810.0,38500.0,43500.0,47060.0,133410.0,116750.0,109590.0,30726.46,34310.94,36000.0,Sewing Machine Operators,-17.854733528221274,-12.487819503785325,-6.132762312633833,17.162862236652064,11.665776011945416,4.922803047657679
51-6041,20110.0,22830.0,25170.0,24050.0,27690.0,29400.0,36120.0,38740.0,41400.0,40420.0,47230.0,48090.0,8760.0,8860.0,7640.0,34378.28,35089.26,35950.0,Shoe and Leather Workers and Repairers,-12.78538812785388,1.141552511415525,-13.769751693002258,4.571840126963888,2.0681081194289046,2.453001288713407
51-6042,18920.0,24450.0,24160.0,24250.0,28290.0,30450.0,36820.0,37710.0,43390.0,41880.0,44400.0,47860.0,5020.0,2960.0,3270.0,35552.91,35737.86,38160.0,Shoe Machine Operators and Tenders,-34.8605577689243,-41.03585657370518,10.472972972972974,7.332986245007782,0.5202105819186027,6.7775182957233575
51-6051,21140.0,24250.0,25530.0,24390.0,28780.0,29210.0,36890.0,36780.0,38180.0,42600.0,43260.0,46320.0,4770.0,3440.0,2240.0,34831.85,34083.93,33760.0,"Sewers, Hand",-53.03983228511531,-27.882599580712785,-34.88372093023256,-3.077212378900341,-2.147230193056063,-0.9503892303499047
51-6052,20870.0,23910.0,27110.0,24900.0,29590.0,33480.0,41490.0,42340.0,49780.0,54740.0,54080.0,62490.0,24110.0,16870.0,16290.0,36657.76,37056.68,40860.0,"Tailors, Dressmakers, and Custom Sewers",-32.434674408958934,-30.02903359601825,-3.438055720213397,11.463439119029635,1.0882279768321856,10.263520639193796
51-6061,22200.0,25890.0,28990.0,24980.0,28390.0,32350.0,35860.0,37410.0,43230.0,41060.0,43880.0,47660.0,8690.0,6640.0,5820.0,34261.98,35327.08,37320.0,Textile Bleaching and Dyeing Machine Operators and Tenders,-33.026467203682394,-23.590333716916,-12.349397590361445,8.925403610649461,3.1086936598526957,5.641338033033011
51-6062,20560.0,25250.0,27230.0,23910.0,29620.0,32380.0,35040.0,38930.0,43710.0,39990.0,45260.0,49080.0,13210.0,10700.0,8960.0,33412.99,37208.02,37940.0,"Textile Cutting Machine Setters, Operators, and Tenders",-32.17259651778955,-19.00075700227101,-16.261682242990656,13.548652784441028,11.357947911874987,1.967264046837223
51-6063,21590.0,26380.0,29640.0,24860.0,29920.0,34530.0,36610.0,39370.0,44180.0,43860.0,46160.0,48070.0,21130.0,16900.0,14530.0,34866.74,38645.75,38260.0,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",-31.23521060104117,-20.018930430667297,-14.023668639053255,9.732082781470256,10.83843800710936,-0.9981692682895272
51-6064,22460.0,28200.0,30380.0,26170.0,30510.0,35270.0,34680.0,37310.0,40970.0,39520.0,44010.0,46940.0,31190.0,23830.0,20600.0,34645.770000000004,36451.32,37660.0,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",-33.95319012504008,-23.597306829111893,-13.55434326479228,8.70013857391536,5.211458714873404,3.3158744319821625
51-6091,26010.0,30780.0,35590.0,29980.0,35510.0,38990.0,44790.0,48750.0,54690.0,54270.0,59090.0,63650.0,18230.0,14460.0,14900.0,41995.93,43088.66,44980.0,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",-18.266593527153045,-20.68019747668678,3.0428769017980635,7.105617139565666,2.601990240482818,4.389414755529654
51-6092,23480.0,31190.0,34590.0,30650.0,38150.0,44110.0,69860.0,85630.0,91080.0,94980.0,109550.0,112540.0,5870.0,3070.0,2860.0,52416.41,65205.92,67670.0,Fabric and Apparel Patternmakers,-51.27768313458262,-47.70017035775128,-6.840390879478828,29.1007911453684,24.399820590536425,3.778920686956034
51-6093,22610.0,28300.0,32190.0,28020.0,33480.0,37200.0,43110.0,47150.0,51740.0,53450.0,59660.0,63600.0,29420.0,26990.0,20990.0,40856.19,42807.6,46190.0,Upholsterers,-28.65397688647179,-8.259687287559483,-22.23045572434235,13.05508418675358,4.776289712770565,7.901400685859524
51-6099,20180.0,25240.0,30290.0,23360.0,29020.0,32850.0,35010.0,38370.0,44810.0,46500.0,48600.0,53710.0,18060.0,12810.0,14450.0,32529.11,35283.84,37010.0,"Textile, Apparel, and Furnishings Workers, All Other",-19.98892580287929,-29.069767441860467,12.802498048399688,13.775015670579366,8.468507130997423,4.892211278591003
51-7011,23860.0,29120.0,34700.0,28580.0,34550.0,38240.0,44950.0,47660.0,54010.0,55570.0,58570.0,63220.0,99400.0,95980.0,79540.0,41623.77,41953.61,46020.0,Cabinetmakers and Bench Carpenters,-19.97987927565392,-3.440643863179074,-17.128568451760785,10.56182561070272,0.79243182441186,9.692586645106344
